"GEO_ID","NAME","B05002_001E","B05002_001M","B05002_002E","B05002_002M","B05002_003E","B05002_003M","B05002_004E","B05002_004M","B05002_005E","B05002_005M","B05002_006E","B05002_006M","B05002_007E","B05002_007M","B05002_008E","B05002_008M","B05002_009E","B05002_009M","B05002_010E","B05002_010M","B05002_011E","B05002_011M","B05002_012E","B05002_012M","B05002_013E","B05002_013M","B05002_014E","B05002_014M","B05002_015E","B05002_015M",
"0500000US18063","Hendricks County, Indiana","145880","*****","140162","950","101572","1877","37620","1786","4407","581","17190","1261","11275","928","4748","702","970","271","109","65","30","47","831","256","5718","950","2434","373","3284","902",
"0500000US18065","Henry County, Indiana","49381","*****","48948","80","39604","523","9213","498","472","122","2813","344","5149","381","779","144","131","68","18","22","0","24","113","62","433","80","194","66","239","66",
"0500000US18067","Howard County, Indiana","82914","*****","81289","222","62036","845","18847","847","1342","242","8452","583","6669","580","2384","402","406","169","112","155","26","43","268","76","1625","222","938","203","687","150",
"0500000US18069","Huntington County, Indiana","37144","*****","36609","112","28531","556","7842","528","846","199","3931","414","2487","311","578","119","236","95","0","24","0","24","236","95","535","112","318","90","217","75",
"0500000US18071","Jackson County, Indiana","42414","*****","40524","285","32945","644","7369","608","411","126","2140","360","3639","394","1179","278","210","99","34","33","0","24","176","93","1890","285","243","115","1647","265",
"0500000US18073","Jasper County, Indiana","33369","*****","32626","207","23584","628","8869","610","440","144","6015","604","1923","325","491","145","173","86","31","38","15","22","127","73","743","207","249","116","494","147",
"0500000US18075","Jay County, Indiana","21353","*****","21134","122","16837","454","4231","431","199","79","2510","345","1237","182","285","103","66","74","52","70","0","21","14","17","219","122","63","51","156","99",
"0500000US18077","Jefferson County, Indiana","32501","*****","31818","133","22239","715","9481","687","772","227","2392","400","5752","558","565","229","98","53","7","15","0","24","91","53","683","133","140","62","543","123",
"0500000US18079","Jennings County, Indiana","28373","*****","28049","115","22400","591","5420","567","241","122","1937","436","2819","374","423","192","229","123","0","21","0","21","229","123","324","115","61","43","263","102",
"0500000US18081","Johnson County, Indiana","140033","*****","134899","571","100827","1416","33079","1421","3386","528","13464","899","12110","850","4119","545","993","287","128","177","0","27","865","221","5134","571","2598","464","2536","434",
"0500000US18083","Knox County, Indiana","38392","*****","37698","171","29989","606","7606","563","383","111","4209","459","2040","255","974","246","103","68","14","21","0","24","89","64","694","171","163","75","531","172",
"0500000US18085","Kosciusko County, Indiana","77328","*****","74218","374","55410","767","18563","824","1559","230","9490","598","5565","467","1949","377","245","87","8","13","0","27","237","88","3110","374","954","194","2156","350",
"0500000US18087","LaGrange County, Indiana","37284","*****","36617","129","29220","557","7280","552","558","171","4911","513","1457","271","354","119","117","64","0","24","10","16","107","64","667","129","228","106","439","128",
"0500000US18089","Lake County, Indiana","495230","*****","462555","1570","281610","3079","176633","3046","6889","679","123118","2689","39317","1395","7309","795","4312","519","2640","420","77","72","1595","242","32675","1570","16786","884","15889","1296",
"0500000US18091","LaPorte County, Indiana","111335","*****","108098","366","78486","1183","29180","1121","2486","390","16295","863","8206","571","2193","372","432","126","73","47","0","27","359","122","3237","366","1501","209","1736","320",
"0500000US18093","Lawrence County, Indiana","46131","*****","45671","129","36712","727","8688","727","913","278","2670","400","3912","523","1193","269","271","94","11","18","0","24","260","96","460","129","196","72","264","114",
"0500000US18095","Madison County, Indiana","131244","*****","128647","332","103192","1029","24840","946","2609","386","8877","674","10944","628","2410","370","615","173","27","29","0","27","588","170","2597","332","954","181","1643","298",
"0500000US18097","Marion County, Indiana","904535","*****","830259","2064","605110","4191","219498","3693","23258","1103","87577","2223","85078","2355","23585","1451","5651","532","832","217","184","106","4635","488","74276","2064","17941","1113","56335","1878",
"0500000US18099","Marshall County, Indiana","47045","*****","45023","223","36476","500","8315","492","846","163","4335","310","2140","275","994","237","232","103","7","13","9","14","216","102","2022","223","397","120","1625","245",
"0500000US18101","Martin County, Indiana","10300","*****","10189","48","8526","235","1628","229","104","59","660","159","688","137","176","69","35","28","0","18","12","20","23","19","111","48","88","40","23","25",
"0500000US18103","Miami County, Indiana","36850","*****","36430","142","28475","637","7653","608","588","187","3111","451","3018","440","936","196","302","108","0","24","0","24","302","108","420","142","230","104","190","146",
"0500000US18105","Monroe County, Indiana","138048","*****","127387","659","81206","1562","45012","1418","7194","698","20866","1055","11600","911","5352","650","1169","289","151","112","24","29","994","262","10661","659","2459","327","8202","630",
"0500000US18107","Montgomery County, Indiana","38207","*****","37092","169","29343","571","7472","523","482","132","3909","426","2178","274","903","274","277","116","11","17","33","46","233","105","1115","169","209","118","906","136",
"0500000US18109","Morgan County, Indiana","69033","*****","68128","170","54482","881","13391","828","1510","346","5453","540","5119","491","1309","246","255","92","27","29","0","27","228","91","905","170","443","150","462","139",
"0500000US18111","Newton County, Indiana","14199","*****","13855","146","9257","453","4508","401","168","78","3447","397","730","146","163","75","90","77","0","18","0","18","90","77","344","146","162","88","182","103",
"0500000US18113","Noble County, Indiana","47547","*****","45194","265","36327","596","8772","563","692","168","3910","454","3277","311","893","218","95","52","26","32","0","24","69","41","2353","265","420","139","1933","274",
"0500000US18115","Ohio County, Indiana","6093","*****","6081","20","3358","197","2700","197","87","72","1755","203","757","115","101","49","23","20","0","16","0","16","23","20","12","20","12","20","0","16",
"0500000US18117","Orange County, Indiana","19828","*****","19752","39","15667","411","4028","413","167","89","1476","344","2047","295","338","117","57","34","0","18","0","18","57","34","76","39","45","29","31","24",
"0500000US18119","Owen County, Indiana","21583","*****","21334","67","17621","414","3650","409","615","233","1135","252","1428","223","472","128","63","48","0","21","28","42","35","33","249","67","106","58","143","49",
"0500000US18121","Parke County, Indiana","17251","*****","17017","102","13435","403","3564","416","942","292","1684","244","810","179","128","54","18","20","0","18","0","18","18","20","234","102","129","63","105","78",
"0500000US18123","Perry County, Indiana","19408","*****","19307","52","14829","435","4418","427","178","70","861","151","3139","368","240","114","60","33","0","18","0","18","60","33","101","52","66","45","35","28",
"0500000US18125","Pike County, Indiana","12849","*****","12797","36","11090","273","1671","270","138","61","838","216","536","132","159","67","36","30","0","18","0","18","36","30","52","36","38","32","14","14",
"0500000US18127","Porter County, Indiana","164386","*****","158081","657","106669","1475","50370","1402","5672","561","30525","1297","10083","632","4090","427","1042","220","450","166","33","37","559","151","6305","657","3725","522","2580","451",
"0500000US18129","Posey County, Indiana","25840","*****","25571","173","20275","462","5170","400","311","112","2309","283","2106","306","444","131","126","104","0","21","0","21","126","104","269","173","127","60","142","166",
"0500000US18131","Pulaski County, Indiana","13395","*****","13329","43","10860","335","2435","325","132","74","1350","223","775","160","178","117","34","24","2","3","0","18","32","24","66","43","28","28","38","34",
"0500000US18133","Putnam County, Indiana","37995","*****","37368","133","28347","544","8853","571","866","206","4052","464","2712","283","1223","233","168","94","57","71","0","24","111","63","627","133","170","73","457","104",
"0500000US18135","Randolph County, Indiana","26101","*****","25906","96","20155","508","5673","502","559","185","3137","441","1758","205","219","87","78","46","0","21","0","21","78","46","195","97","32","28","163","106",
"0500000US18137","Ripley County, Indiana","28702","*****","28383","108","18729","611","9580","620","354","123","6018","522","2887","360","321","108","74","44","9","15","3","5","62","42","319","108","209","93","110","63",
"0500000US18139","Rush County, Indiana","17349","*****","17243","72","14676","324","2485","322","183","85","1000","220","1077","178","225","85","82","46","13","16","0","18","69","50","106","72","68","53","38","35",
"0500000US18141","St. Joseph County, Indiana","266785","*****","252246","738","170617","2230","79910","2246","9410","824","42014","1405","19514","1002","8972","814","1719","304","228","92","45","36","1446","284","14539","738","5303","484","9236","602",
"0500000US18143","Scott County, Indiana","24044","*****","23752","125","15811","657","7912","657","287","116","1497","291","5765","563","363","158","29","32","0","21","0","21","29","32","292","125","53","42","239","112",
"0500000US18145","Shelby County, Indiana","44435","*****","43217","189","35377","583","7524","622","696","188","2930","432","3100","343","798","201","316","137","29","41","0","24","287","131","1218","189","318","124","900","189",
"0500000US18147","Spencer County, Indiana","20948","*****","20508","105","14407","380","6039","364","187","81","1307","230","4241","318","304","81","62","36","0","21","0","21","62","36","440","105","156","44","284","93",
"0500000US18149","Starke County, Indiana","23310","*****","22949","155","17163","510","5725","490","361","107","3344","349","1779","276","241","90","61","48","14","20","0","21","47","44","361","155","260","115","101","80",
"0500000US18151","Steuben County, Indiana","34116","*****","33373","183","21573","585","11625","595","653","131","8943","569","1381","214","648","143","175","81","41","49","7","11","127","73","743","183","265","91","478","175",
"0500000US18153","Sullivan County, Indiana","21379","*****","21172","64","17301","438","3807","425","250","87","1934","305","1218","223","405","117","64","34","0","21","12","16","52","33","207","64","87","69","120","47",
"0500000US18155","Switzerland County, Indiana","10509","*****","10311","68","6351","436","3926","416","311","163","2059","363","1365","199","191","142","34","31","0","18","0","18","34","31","198","68","79","55","119","46",
"0500000US18157","Tippecanoe County, Indiana","173317","*****","155192","774","105797","1731","48120","1682","5649","649","24361","1105","12050","931","6060","560","1275","247","422","152","10","17","843","215","18125","774","4183","509","13942","779",
"0500000US18159","Tipton County, Indiana","15917","*****","15721","89","13030","302","2631","288","181","91","1043","238","1067","206","340","154","60","67","0","18","0","18","60","67","196","89","88","76","108","40",
"0500000US18161","Union County, Indiana","7449","*****","7394","48","3419","309","3967","308","149","82","3058","295","614","143","146","77","8","12","0","16","0","16","8","12","55","48","52","47","3","6",
"0500000US18163","Vanderburgh County, Indiana","179610","*****","175290","482","128189","1420","46223","1393","3068","423","17813","1040","21153","1030","4189","554","878","210","123","80","0","27","755","188","4320","482","1896","318","2424","491",
"0500000US18165","Vermillion County, Indiana","16224","*****","16160","30","11133","428","5002","427","230","76","3575","331","772","191","425","143","25","22","8","11","0","18","17","18","64","30","39","30","25","19",
"0500000US18167","Vigo County, Indiana","107805","*****","104439","391","79274","1123","24518","1059","2862","583","12172","683","6571","554","2913","416","647","155","79","48","66","48","502","143","3366","391","1591","299","1775","324",
"0500000US18169","Wabash County, Indiana","32804","*****","32319","116","25858","529","6391","542","440","130","2603","417","2711","306","637","157","70","48","0","24","0","24","70","48","485","116","148","70","337","136",
"0500000US18171","Warren County, Indiana","8490","*****","8395","53","5628","251","2725","246","135","47","2008","240","518","126","64","39","42","36","3","7","0","16","39","36","95","53","78","48","17","19",
"0500000US18173","Warrick County, Indiana","59643","*****","58063","290","40491","844","17265","880","1382","280","6279","571","7466","754","2138","373","307","121","0","27","0","27","307","121","1580","290","904","193","676","235",
"0500000US18175","Washington County, Indiana","28162","*****","27966","82","19749","550","8094","549","421","114","1374","227","5755","478","544","219","123","73","0","21","3","5","120","73","196","82","90","53","106","81",
"0500000US18177","Wayne County, Indiana","68797","*****","67367","267","47600","934","19562","956","2327","408","8365","639","7274","558","1596","290","205","90","32","33","0","27","173","76","1430","267","516","155","914","260",
"0500000US18179","Wells County, Indiana","27677","*****","27422","122","22110","411","5222","408","627","161","2431","293","1688","259","476","148","90","56","8","9","0","21","82","56","255","122","110","66","145","96",
"0500000US18181","White County, Indiana","24612","*****","23747","261","18764","481","4854","512","301","97","2774","389","1292","232","487","132","129","70","0","21","9","16","120","68","865","261","170","126","695","170",
"0500000US18183","Whitley County, Indiana","33234","*****","32930","79","26885","566","5963","555","574","126","3098","507","1622","203","669","196","82","56","32","33","0","24","50","43","304","79","171","65","133","64",
"0500000US19001","Adair County, Iowa","7628","*****","7549","34","6609","155","919","155","62","40","573","121","124","47","160","62","21","17","0","14","0","14","21","17","79","34","44","26","35","26",
"0500000US19003","Adams County, Iowa","4027","*****","4008","17","3136","125","865","120","64","41","611","109","98","50","92","29","7","9","0","10","0","10","7","9","19","17","15","15","4","6",
"0500000US19005","Allamakee County, Iowa","14285","*****","13464","163","9374","321","4060","292","145","61","3525","266","207","83","183","61","30","30","0","16","0","16","30","30","821","163","270","98","551","140",
"0500000US19007","Appanoose County, Iowa","12858","*****","12732","63","9564","371","3147","365","105","48","2101","297","534","148","407","149","21","19","0","16","0","16","21","19","126","63","87","55","39","30",
"0500000US19009","Audubon County, Iowa","6077","*****","6039","19","4993","140","1034","136","43","34","725","126","122","49","144","48","12","10","0","14","0","14","12","10","38","19","34","19","4","5",
"0500000US19011","Benton County, Iowa","26044","*****","25758","79","21698","397","3973","396","246","76","2395","254","615","144","717","179","87","46","0","18","13","22","74","39","286","79","71","25","215","75",
"0500000US19013","Black Hawk County, Iowa","130843","*****","124955","565","99999","1123","24486","1065","1345","211","13700","735","5562","526","3879","499","470","121","46","57","12","18","412","116","5888","565","2561","373","3327","438",
"0500000US19015","Boone County, Iowa","26324","*****","26160","65","21650","390","4470","379","260","109","2461","297","695","156","1054","217","40","36","0","18","0","18","40","36","164","65","101","51","63","43",
"0500000US19017","Bremer County, Iowa","24294","*****","24059","72","20020","355","3937","349","242","80","2677","278","533","155","485","111","102","47","0","18","0","18","102","47","235","72","112","62","123","55",
"0500000US19019","Buchanan County, Iowa","20988","*****","20805","92","18106","242","2665","251","85","47","1579","192","556","136","445","99","34","24","0","18","0","18","34","24","183","92","105","70","78","57",
"0500000US19021","Buena Vista County, Iowa","20215","*****","16685","195","11940","351","4568","370","361","196","2549","263","870","254","788","157","177","94","5","8","2","4","170","93","3530","195","1324","266","2206","277",
"0500000US19023","Butler County, Iowa","14899","*****","14822","29","13286","182","1488","176","120","51","784","108","259","70","325","93","48","27","0","16","7","11","41","23","77","29","19","15","58","27",
"0500000US19025","Calhoun County, Iowa","9936","*****","9885","38","8302","192","1492","185","104","48","893","148","266","90","229","53","91","46","58","46","1","3","32","20","51","38","31","27","20","21",
"0500000US19027","Carroll County, Iowa","20751","*****","20569","57","17494","293","2921","282","143","74","1895","262","455","135","428","113","154","93","0","18","3","4","151","92","182","57","153","54","29","19",
"0500000US19029","Cass County, Iowa","13865","*****","13730","42","10298","298","3404","308","74","50","2482","271","340","111","508","110","28","27","0","16","0","16","28","27","135","42","40","38","95","48",
"0500000US19031","Cedar County, Iowa","18446","*****","18198","95","14751","400","3373","402","215","89","2066","327","558","140","534","107","74","37","0","16","0","16","74","37","248","95","118","76","130","72",
"0500000US19033","Cerro Gordo County, Iowa","44083","*****","43142","272","34506","596","8475","569","705","241","5117","449","1217","199","1436","337","161","87","49","59","0","21","112","64","941","272","281","157","660","297",
"0500000US19035","Cherokee County, Iowa","12011","*****","11925","44","9690","244","2203","240","177","74","1366","184","262","94","398","115","32","30","0","16","0","16","32","30","86","44","28","23","58","43",
"0500000US19037","Chickasaw County, Iowa","12409","*****","12186","52","10660","246","1523","246","162","88","851","170","151","51","359","173","3","4","0","16","0","16","3","4","223","52","104","41","119","45",
"0500000US19039","Clarke County, Iowa","9286","*****","8893","74","7108","264","1707","284","61","43","758","162","293","126","595","195","78","55","0","14","0","14","78","55","393","74","76","75","317","99",
"0500000US19041","Clay County, Iowa","16649","*****","16312","107","12996","440","3255","427","145","79","2201","364","278","113","631","179","61","41","22","28","0","16","39","33","337","107","118","66","219","79",
"0500000US19043","Clayton County, Iowa","18056","*****","17806","55","13925","326","3827","314","68","34","3216","286","210","51","333","95","54","37","0","16","0","16","54","37","250","55","70","31","180","55",
"0500000US19045","Clinton County, Iowa","49074","*****","48357","153","37291","641","10859","627","684","172","7396","497","1765","328","1014","244","207","126","37","56","0","21","170","115","717","153","424","108","293","92",
"0500000US19047","Crawford County, Iowa","17100","*****","14766","193","11754","318","2900","363","89","56","1790","249","524","280","497","185","112","110","76","103","0","16","36","30","2334","193","435","187","1899","255",
"0500000US19049","Dallas County, Iowa","66997","*****","62668","495","47122","1087","15306","1017","1028","255","9520","828","2296","406","2462","362","240","131","10","15","20","25","210","114","4329","495","2029","405","2300","421",
"0500000US19051","Davis County, Iowa","8718","*****","8642","38","6472","288","2149","286","54","36","1720","284","173","71","202","113","21","24","0","14","0","14","21","24","76","38","58","33","18","21",
"0500000US19053","Decatur County, Iowa","8382","*****","8235","49","5582","243","2619","256","98","46","1593","212","478","103","450","106","34","48","27","46","0","14","7","7","147","49","42","29","105","38",
"0500000US19055","Delaware County, Iowa","17721","*****","17599","62","15575","268","2008","265","98","51","1270","210","363","140","277","93","16","20","0","16","0","16","16","20","122","62","41","34","81","52",
"0500000US19057","Des Moines County, Iowa","40268","*****","39586","181","29856","548","9523","569","356","119","5936","445","1817","301","1414","290","207","108","26","43","0","21","181","100","682","181","334","124","348","157",
"0500000US19059","Dickinson County, Iowa","16778","*****","16600","61","11206","468","5324","477","160","78","3840","409","428","144","896","174","70","38","0","16","2","4","68","38","178","61","109","48","69","47",
"0500000US19061","Dubuque County, Iowa","93776","*****","92000","258","72441","983","19221","964","1103","246","13993","747","2199","364","1926","289","338","102","19","22","1","3","318","104","1776","258","806","190","970","256",
"0500000US19063","Emmet County, Iowa","10263","*****","9753","74","6657","286","3073","295","137","70","2371","271","133","59","432","146","23","35","0","16","0","16","23","35","510","74","139","85","371","108",
"0500000US19065","Fayette County, Iowa","20894","*****","20752","52","17293","386","3442","382","196","77","2202","288","398","113","646","170","17","17","0","18","4","6","13","16","142","52","50","37","92","46",
"0500000US19067","Floyd County, Iowa","16204","*****","15911","97","13379","302","2465","287","231","104","1609","200","264","110","361","138","67","51","3","5","0","16","64","51","293","97","123","61","170","68",
"0500000US19069","Franklin County, Iowa","10650","*****","10144","102","8491","239","1626","249","129","73","618","116","576","211","303","104","27","23","0","16","0","16","27","23","506","102","85","60","421","101",
"0500000US19071","Fremont County, Iowa","7373","*****","7338","19","4099","145","3229","143","131","66","2475","145","291","69","332","78","10","11","0","14","0","14","10","11","35","19","18","13","17","12",
"0500000US19073","Greene County, Iowa","9304","*****","9119","49","7635","250","1461","246","63","40","849","163","123","47","426","146","23","17","0","14","0","14","23","17","185","49","83","47","102","26",
"0500000US19075","Grundy County, Iowa","12431","*****","12382","17","10703","182","1662","187","65","38","1040","145","247","67","310","76","17","20","0","16","0","16","17","20","49","17","21","13","28","18",
"0500000US19077","Guthrie County, Iowa","10915","*****","10797","40","8975","203","1806","214","107","44","1162","178","244","99","293","86","16","13","0","16","0","16","16","13","118","40","37","19","81","42",
"0500000US19079","Hamilton County, Iowa","15614","*****","15193","158","12431","307","2725","333","149","50","1518","251","459","221","599","155","37","23","0","16","0","16","37","23","421","158","87","73","334","147",
"0500000US19081","Hancock County, Iowa","11320","*****","11163","62","8934","245","2179","254","111","54","1450","207","263","79","355","112","50","40","0","16","0","16","50","40","157","62","38","24","119","57",
"0500000US19083","Hardin County, Iowa","17479","*****","17066","121","14109","393","2853","336","427","247","1470","183","418","117","538","172","104","65","49","55","5","10","50","30","413","121","213","101","200","89",
"0500000US19085","Harrison County, Iowa","14838","*****","14712","37","8136","337","6547","333","90","43","5331","301","510","136","616","118","29","21","0","16","0","16","29","21","126","37","96","27","30","20",
"0500000US19087","Henry County, Iowa","20242","*****","19411","203","14954","380","4258","361","405","191","2589","304","659","168","605","193","199","98","0","18","58","65","141","77","831","203","144","66","687","208",
"0500000US19089","Howard County, Iowa","9568","*****","9447","85","7186","284","2214","286","250","130","1611","213","176","85","177","66","47","42","0","14","0","14","47","42","121","85","103","82","18","26",
"0500000US19091","Humboldt County, Iowa","9818","*****","9637","48","7783","202","1795","205","73","42","1093","173","246","88","383","91","59","62","0","14","0","14","59","62","181","48","10","9","171","48",
"0500000US19093","Ida County, Iowa","7113","*****","7088","14","5933","170","1141","167","45","24","660","122","156","61","280","67","14","11","0","14","0","14","14","11","25","14","23","13","2","4",
"0500000US19095","Iowa County, Iowa","16320","*****","16157","75","13538","304","2571","296","200","73","1359","270","464","124","548","133","48","30","17","22","0","16","31","20","163","75","123","67","40","39",
"0500000US19097","Jackson County, Iowa","19807","*****","19685","48","16366","359","3206","348","176","64","2280","314","443","167","307","87","113","70","7","11","1","4","105","70","122","48","65","48","57","24",
"0500000US19099","Jasper County, Iowa","36823","*****","36453","99","29814","555","6406","530","497","110","3747","434","924","204","1238","257","233","84","9","15","0","21","224","82","370","99","181","54","189","78",
"0500000US19101","Jefferson County, Iowa","16791","*****","14889","246","10333","369","4438","374","791","230","2099","332","783","202","765","213","118","64","0","16","0","16","118","64","1902","246","615","175","1287","196",
"0500000US19103","Johnson County, Iowa","131627","*****","119467","763","77768","1209","40712","1348","3996","483","24898","1255","5828","591","5990","562","987","238","308","182","58","49","621","157","12160","763","3932","496","8228","652",
"0500000US19105","Jones County, Iowa","20686","*****","20478","59","17163","319","3223","326","291","91","1844","233","588","165","500","140","92","46","0","18","26","33","66","34","208","59","120","55","88","45",
"0500000US19107","Keokuk County, Iowa","10480","*****","10435","21","9127","158","1298","158","83","37","743","119","214","73","258","69","10","13","0","16","0","16","10","13","45","21","22","13","23","16",
"0500000US19109","Kossuth County, Iowa","15510","*****","15359","41","11895","288","3421","291","167","68","2650","261","233","62","371","88","43","30","2","3","0","16","41","29","151","41","79","36","72","37",
"0500000US19111","Lee County, Iowa","35741","*****","35088","173","25437","618","9416","590","430","116","6527","517","1433","270","1026","194","235","114","9","18","29","40","197","103","653","173","297","97","356","156",
"0500000US19113","Linn County, Iowa","211954","*****","205718","636","155926","1652","48987","1636","3487","409","29336","1211","7904","650","8260","744","805","187","45","40","6","8","754","182","6236","636","3014","445","3222","459",
"0500000US19115","Louisa County, Iowa","11448","*****","10559","89","8552","237","1949","241","159","71","1076","176","394","146","320","83","58","34","13","13","0","16","45","32","889","89","330","85","559","111",
"0500000US19117","Lucas County, Iowa","8913","*****","8490","176","6867","267","1621","189","138","82","702","142","253","103","528","162","2","4","0","14","0","14","2","4","423","176","64","58","359","163",
"0500000US19119","Lyon County, Iowa","11623","*****","11489","63","6586","285","4881","266","78","33","4382","293","113","42","308","112","22","19","0","16","0","16","22","19","134","63","63","47","71","39",
"0500000US19121","Madison County, Iowa","15630","*****","15460","61","12750","299","2662","296","224","100","1426","234","547","156","465","127","48","31","0","16","7","9","41","29","170","61","86","42","84","56",
"0500000US19123","Mahaska County, Iowa","22432","*****","22063","107","18333","351","3623","348","173","64","2219","298","645","152","586","152","107","62","5","8","8","13","94","57","369","107","154","82","215","92",
"0500000US19125","Marion County, Iowa","33388","*****","32630","141","25566","659","6915","631","358","142","4224","564","961","188","1372","290","149","78","43","37","0","21","106","63","758","141","401","111","357","106",
"0500000US19127","Marshall County, Iowa","40568","*****","35944","274","28559","700","7132","687","331","108","3345","403","1700","514","1756","398","253","160","107","134","0","21","146","108","4624","274","861","178","3763","335",
"0500000US19129","Mills County, Iowa","15028","*****","14851","70","7938","455","6817","470","352","119","5129","424","612","144","724","147","96","46","9","14","14","21","73","35","177","70","116","59","61","45",
"0500000US19131","Mitchell County, Iowa","10761","*****","10624","54","8123","296","2446","287","276","113","1688","234","268","108","214","70","55","66","0","16","0","16","55","66","137","54","89","46","48","36",
"0500000US19133","Monona County, Iowa","9242","*****","9153","37","6862","235","2265","227","71","37","1522","198","293","109","379","90","26","18","4","7","0","14","22","17","89","37","17","21","72","37",
"0500000US19135","Monroe County, Iowa","7979","*****","7732","136","6430","264","1288","246","69","48","807","201","133","76","279","115","14","17","0","14","0","14","14","17","247","136","61","59","186","130",
"0500000US19137","Montgomery County, Iowa","10710","*****","10535","60","7261","311","3268","304","161","77","2506","285","290","109","311","97","6","11","0","16","0","16","6","11","175","60","32","23","143","58",
"0500000US19139","Muscatine County, Iowa","42729","*****","39961","358","30689","736","8900","686","614","202","4966","476","1635","330","1685","433","372","180","201","169","21","30","150","72","2768","358","1031","188","1737","376",
"0500000US19141","O'Brien County, Iowa","14302","*****","13965","80","10951","321","2980","336","90","50","2119","300","321","94","450","119","34","29","0","16","1","3","33","29","337","80","138","66","199","64",
"0500000US19143","Osceola County, Iowa","6413","*****","6166","46","4433","177","1716","173","35","27","1425","173","97","55","159","54","17","12","0","14","0","14","17","12","247","46","52","37","195","59",
"0500000US19145","Page County, Iowa","15902","*****","15570","121","9438","322","6064","359","244","73","4361","322","672","170","787","171","68","67","0","16","0","16","68","67","332","121","95","64","237","126",
"0500000US19147","Palo Alto County, Iowa","9402","*****","9288","40","7594","190","1670","178","94","52","1087","160","161","52","328","88","24","22","0","14","0","14","24","22","114","40","16","13","98","37",
"0500000US19149","Plymouth County, Iowa","24911","*****","24479","63","20199","329","4195","330","186","74","2851","289","461","146","697","177","85","58","0","18","0","18","85","58","432","63","218","65","214","78",
"0500000US19151","Pocahontas County, Iowa","7307","*****","7194","35","5827","174","1310","168","55","23","788","112","207","77","260","85","57","35","2","4","3","4","52","35","113","35","63","24","50","24",
"0500000US19153","Polk County, Iowa","431811","*****","397005","1508","298668","2372","95686","2010","7319","556","54121","1966","16470","929","17776","1060","2651","493","336","174","114","70","2201","435","34806","1508","13715","1015","21091","1372",
"0500000US19155","Pottawattamie County, Iowa","92793","*****","89688","382","52106","1139","37113","1138","1270","254","28103","971","3661","539","4079","470","469","138","0","23","7","10","462","138","3105","382","1291","232","1814","307",
"0500000US19157","Poweshiek County, Iowa","18888","*****","18378","105","13536","381","4749","374","435","133","2626","323","880","185","808","145","93","46","0","16","2","4","91","47","510","105","284","94","226","77",
"0500000US19159","Ringgold County, Iowa","5123","*****","5076","32","3658","223","1402","223","37","21","1004","194","79","29","282","166","16","13","0","14","0","14","16","13","47","32","21","18","26","24",
"0500000US19161","Sac County, Iowa","10307","*****","10182","35","8676","153","1483","150","51","33","870","118","238","71","324","73","23","17","0","16","2","3","21","17","125","35","45","25","80","30",
"0500000US19163","Scott County, Iowa","165432","*****","159632","472","105821","1551","52626","1425","2932","413","36623","1386","8071","701","5000","529","1185","248","130","77","0","23","1055","234","5800","472","2712","308","3088","476",
"0500000US19165","Shelby County, Iowa","12158","*****","12006","62","9114","269","2873","262","114","57","1845","206","362","117","552","164","19","21","0","16","1","2","18","21","152","62","138","59","14","19",
"0500000US19167","Sioux County, Iowa","33776","*****","31593","212","23260","496","8253","440","387","150","5826","434","593","142","1447","242","80","51","0","21","0","21","80","51","2183","212","561","145","1622","207",
"0500000US19169","Story County, Iowa","89734","*****","82141","524","56062","1130","25459","1127","2027","317","14711","829","4374","482","4347","550","620","159","174","121","8","10","438","118","7593","524","2053","367","5540","546",
"0500000US19171","Tama County, Iowa","17746","*****","17226","77","14510","282","2562","292","98","34","1340","193","541","117","583","135","154","72","9","13","16","19","129","69","520","77","143","53","377","73",
"0500000US19173","Taylor County, Iowa","6292","*****","6076","59","3723","154","2343","156","67","37","1640","149","248","65","388","97","10","8","0","14","0","14","10","8","216","59","58","28","158","55",
"0500000US19175","Union County, Iowa","12525","*****","12400","95","9559","355","2697","328","65","37","1831","304","311","119","490","152","144","97","0","16","0","16","144","97","125","95","30","30","95","90",
"0500000US19177","Van Buren County, Iowa","7565","*****","7501","27","5838","180","1659","175","169","76","1094","147","231","69","165","66","4","6","0","14","0","14","4","6","64","27","45","21","19","12",
"0500000US19179","Wapello County, Iowa","35449","*****","33184","271","26625","534","6438","503","426","144","3126","373","1053","194","1833","261","121","71","5","9","0","21","116","69","2265","271","793","187","1472","273",
"0500000US19181","Warren County, Iowa","46239","*****","45664","158","36926","536","8569","559","564","129","4905","407","1353","231","1747","255","169","76","3","10","24","25","142","73","575","158","413","147","162","72",
"0500000US19183","Washington County, Iowa","21765","*****","21213","136","16718","381","4395","389","273","98","2296","302","950","193","876","198","100","59","0","18","4","9","96","59","552","136","174","77","378","128",
"0500000US19185","Wayne County, Iowa","6372","*****","6322","28","4910","172","1395","166","41","33","950","140","275","105","129","40","17","15","0","14","0","14","17","15","50","28","37","24","13","9",
"0500000US19187","Webster County, Iowa","37895","*****","37093","207","30164","501","6849","503","514","202","4110","421","1116","234","1109","227","80","38","16","21","0","21","64","33","802","207","237","106","565","173",
"0500000US19189","Winnebago County, Iowa","10800","*****","10534","63","6978","298","3510","296","78","48","2871","277","237","63","324","146","46","39","0","16","0","16","46","39","266","63","107","60","159","61",
