"GEO_ID","NAME","B05002_001E","B05002_001M","B05002_002E","B05002_002M","B05002_003E","B05002_003M","B05002_004E","B05002_004M","B05002_005E","B05002_005M","B05002_006E","B05002_006M","B05002_007E","B05002_007M","B05002_008E","B05002_008M","B05002_009E","B05002_009M","B05002_010E","B05002_010M","B05002_011E","B05002_011M","B05002_012E","B05002_012M","B05002_013E","B05002_013M","B05002_014E","B05002_014M","B05002_015E","B05002_015M",
"0500000US18111","Newton County, Indiana","14140","*****","13772","118","9178","432","4501","415","167","80","3294","343","890","187","150","64","93","64","0","18","0","18","93","64","368","118","120","69","248","103",
"0500000US18113","Noble County, Indiana","47497","*****","45343","273","36013","705","9153","703","666","153","4324","524","3478","408","685","194","177","101","28","31","0","24","149","95","2154","273","456","141","1698","231",
"0500000US18115","Ohio County, Indiana","6073","*****","6062","19","3117","259","2934","262","49","28","1945","235","857","151","83","52","11","13","0","16","0","16","11","13","11","19","11","19","0","16",
"0500000US18117","Orange County, Indiana","19756","*****","19641","50","15774","420","3809","420","252","144","1120","297","1925","300","512","160","58","38","0","18","0","18","58","38","115","50","43","27","72","39",
"0500000US18119","Owen County, Indiana","21321","*****","21121","81","17221","403","3844","399","544","201","1237","256","1544","212","519","146","56","34","0","21","0","21","56","34","200","81","81","49","119","61",
"0500000US18121","Parke County, Indiana","17200","*****","17012","97","13952","395","3031","376","495","215","1488","191","699","145","349","111","29","30","0","18","0","18","29","30","188","97","116","62","72","59",
"0500000US18123","Perry County, Indiana","19452","*****","19306","94","14927","418","4284","394","233","110","720","131","3032","384","299","133","95","53","0","18","0","18","95","53","146","94","106","79","40","45",
"0500000US18125","Pike County, Indiana","12733","*****","12692","25","11057","276","1593","276","141","64","712","204","493","139","247","93","42","25","0","18","0","18","42","25","41","25","28","21","13","11",
"0500000US18127","Porter County, Indiana","165819","*****","159287","568","107306","1463","50767","1360","5312","494","31936","1208","9258","713","4261","645","1214","283","495","206","28","43","691","216","6532","568","3842","500","2690","415",
"0500000US18129","Posey County, Indiana","25641","*****","25456","68","20285","451","5080","451","369","116","2372","350","1948","273","391","124","91","57","0","21","0","21","91","57","185","68","122","49","63","47",
"0500000US18131","Pulaski County, Indiana","13130","*****","13063","34","10206","372","2816","370","173","83","1449","210","934","250","260","160","41","32","1","2","0","18","40","32","67","34","36","25","31","25",
"0500000US18133","Putnam County, Indiana","37728","*****","36958","177","27799","634","8899","661","705","157","4546","505","2400","325","1248","310","260","117","44","57","0","24","216","102","770","177","222","105","548","138",
"0500000US18135","Randolph County, Indiana","25801","*****","25534","98","19767","464","5661","452","461","150","3158","395","1797","190","245","70","106","50","0","21","0","21","106","50","267","98","41","26","226","102",
"0500000US18137","Ripley County, Indiana","28601","*****","28209","94","18494","647","9648","638","499","137","6028","562","2729","287","392","120","67","40","0","21","2","5","65","40","392","94","181","85","211","98",
"0500000US18139","Rush County, Indiana","17147","*****","17021","67","14304","312","2625","290","181","64","1087","218","1162","148","195","77","92","59","0","18","0","18","92","59","126","67","108","66","18","29",
"0500000US18141","St. Joseph County, Indiana","266916","*****","251553","975","171111","1968","78728","2211","8786","709","43286","1669","17691","1003","8965","732","1714","300","195","110","66","54","1453","303","15363","975","6134","500","9229","794",
"0500000US18143","Scott County, Indiana","23897","*****","23634","87","15859","664","7679","656","278","128","1428","316","5623","595","350","144","96","78","0","21","0","21","96","78","263","87","85","62","178","76",
"0500000US18145","Shelby County, Indiana","44428","*****","43399","144","36027","598","7110","616","529","169","2668","397","3069","325","844","207","262","132","43","59","0","24","219","112","1029","144","247","95","782","151",
"0500000US18147","Spencer County, Indiana","20893","*****","20473","94","14626","367","5799","373","196","73","1421","276","3870","333","312","93","48","30","0","21","0","21","48","30","420","94","185","66","235","80",
"0500000US18149","Starke County, Indiana","23215","*****","22888","107","16912","485","5870","470","314","110","3546","366","1683","284","327","122","106","79","10","16","0","21","96","77","327","107","286","93","41","34",
"0500000US18151","Steuben County, Indiana","34190","*****","33299","239","21568","566","11517","594","864","179","8496","517","1454","270","703","151","214","85","44","37","8","13","162","83","891","239","323","105","568","232",
"0500000US18153","Sullivan County, Indiana","21227","*****","21016","87","17467","376","3494","402","215","82","1651","268","1282","254","346","108","55","36","5","7","2","4","48","36","211","87","57","62","154","68",
"0500000US18155","Switzerland County, Indiana","10514","*****","10333","51","5786","432","4526","421","300","159","2764","441","1349","233","113","64","21","21","0","18","0","18","21","21","181","51","77","46","104","28",
"0500000US18157","Tippecanoe County, Indiana","178135","*****","159107","764","109485","1733","48279","1764","5620","645","24955","1184","11011","652","6693","721","1343","323","332","174","12","23","999","281","19028","764","4175","458","14853","789",
"0500000US18159","Tipton County, Indiana","15688","*****","15428","102","12783","301","2596","321","157","77","1139","241","1054","181","246","115","49","41","0","18","0","18","49","41","260","102","118","82","142","63",
"0500000US18161","Union County, Indiana","7382","*****","7341","34","3288","242","4008","235","137","64","3117","264","609","132","145","69","45","38","0","16","0","16","45","38","41","34","30","30","11","15",
"0500000US18163","Vanderburgh County, Indiana","180877","*****","176257","547","129415","1582","46020","1533","3252","398","17563","1036","20603","1036","4602","616","822","211","102","67","0","27","720","196","4620","547","2110","357","2510","589",
"0500000US18165","Vermillion County, Indiana","15952","*****","15874","35","11396","343","4421","355","152","74","3255","298","686","165","328","87","57","28","30","11","0","18","27","26","78","35","50","33","28","23",
"0500000US18167","Vigo County, Indiana","108264","*****","104629","413","78237","1200","25702","1194","3040","543","12615","790","6975","613","3072","426","690","198","60","48","64","62","566","187","3635","413","1578","249","2057","391",
"0500000US18169","Wabash County, Indiana","32492","*****","32080","148","25420","491","6522","482","411","110","2557","425","2794","295","760","217","138","75","0","24","0","24","138","75","412","148","152","76","260","126",
"0500000US18171","Warren County, Indiana","8421","*****","8385","31","5453","268","2870","274","127","46","2193","262","496","120","54","33","62","49","0","16","0","16","62","49","36","31","34","31","2","3",
"0500000US18173","Warrick County, Indiana","60538","*****","59043","246","41181","994","17578","1015","1212","247","6499","768","7831","892","2036","415","284","122","0","27","0","27","284","122","1495","246","834","210","661","212",
"0500000US18175","Washington County, Indiana","28017","*****","27834","92","19610","614","8128","612","451","150","1524","272","5567","455","586","227","96","60","0","21","2","4","94","60","183","92","79","54","104","78",
"0500000US18177","Wayne County, Indiana","68360","*****","66955","233","47831","860","18829","857","2032","286","8226","799","6616","523","1955","408","295","93","67","54","5","8","223","83","1405","233","426","145","979","210",
"0500000US18179","Wells County, Indiana","27732","*****","27369","113","22320","444","4885","436","612","183","2416","307","1482","259","375","135","164","82","0","21","0","21","164","82","363","113","152","84","211","107",
"0500000US18181","White County, Indiana","24485","*****","23614","165","18768","467","4712","431","456","144","2464","274","1359","327","433","107","134","75","0","21","16","21","118","72","871","165","136","65","735","143",
"0500000US18183","Whitley County, Indiana","33307","*****","32994","107","27179","458","5690","463","463","124","2921","354","1549","257","757","251","125","73","44","50","0","24","81","53","313","107","190","92","123","63",
"0500000US19001","Adair County, Iowa","7543","*****","7466","28","6500","138","962","133","56","31","530","90","104","40","272","66","4","6","0","13","0","13","4","6","77","28","28","19","49","27",
"0500000US19003","Adams County, Iowa","3937","*****","3916","14","3102","116","808","116","49","35","546","89","114","60","99","45","6","6","0","9","0","9","6","6","21","14","17","13","4","7",
"0500000US19005","Allamakee County, Iowa","14152","*****","13540","106","9087","366","4435","350","154","69","3792","349","203","66","286","89","18","18","0","15","1","5","17","18","612","106","175","77","437","73",
"0500000US19007","Appanoose County, Iowa","12754","*****","12626","71","9617","329","2987","339","157","105","2069","274","535","163","226","74","22","21","1","2","0","15","21","21","128","71","87","67","41","25",
"0500000US19009","Audubon County, Iowa","5935","*****","5895","21","4791","128","1097","125","61","39","707","103","140","42","189","47","7","7","0","13","0","13","7","7","40","21","36","19","4","6",
"0500000US19011","Benton County, Iowa","25895","*****","25594","100","21492","397","4069","395","276","113","2254","264","650","145","889","271","33","34","0","17","0","17","33","34","301","100","124","59","177","94",
"0500000US19013","Black Hawk County, Iowa","131947","*****","125490","611","100828","1178","24165","1184","1337","227","12857","674","6122","593","3849","493","497","125","49","47","5","8","443","114","6457","611","2904","367","3553","535",
"0500000US19015","Boone County, Iowa","26326","*****","26116","90","21265","435","4779","454","252","96","2629","320","823","239","1075","237","72","46","0","17","0","17","72","46","210","90","127","64","83","70",
"0500000US19017","Bremer County, Iowa","24481","*****","24218","87","20106","317","3976","331","297","102","2667","248","464","124","548","127","136","63","0","17","0","17","136","63","263","87","90","50","173","80",
"0500000US19019","Buchanan County, Iowa","20947","*****","20715","61","18043","277","2625","274","109","43","1586","233","504","111","426","99","47","34","0","17","0","17","47","34","232","61","139","50","93","37",
"0500000US19021","Buena Vista County, Iowa","20460","*****","16649","282","12025","335","4421","353","392","142","2216","278","703","151","1110","262","203","96","6","9","0","17","197","95","3811","282","1450","260","2361","288",
"0500000US19023","Butler County, Iowa","14966","*****","14870","28","13313","173","1519","169","142","47","757","123","295","71","325","79","38","19","0","15","0","15","38","19","96","28","24","15","72","27",
"0500000US19025","Calhoun County, Iowa","9980","*****","9925","25","8066","200","1785","190","140","49","988","150","327","76","330","74","74","37","21","23","3","5","50","23","55","25","35","20","20","13",
"0500000US19027","Carroll County, Iowa","20702","*****","20551","69","17500","323","3005","323","105","71","2052","289","454","153","394","94","46","47","0","17","0","17","46","47","151","69","110","55","41","29",
"0500000US19029","Cass County, Iowa","13694","*****","13504","60","9980","320","3501","331","62","50","2339","274","315","111","785","189","23","23","0","15","0","15","23","23","190","60","126","66","64","45",
"0500000US19031","Cedar County, Iowa","18434","*****","18242","105","14315","389","3876","403","202","83","2480","350","511","138","683","169","51","38","0","15","0","15","51","38","192","105","118","74","74","59",
"0500000US19033","Cerro Gordo County, Iowa","43707","*****","42855","161","34265","697","8485","666","533","177","5130","466","1176","243","1646","358","105","61","0","20","0","20","105","61","852","161","343","101","509","191",
"0500000US19035","Cherokee County, Iowa","11982","*****","11831","78","9568","323","2245","330","191","88","1373","243","305","108","376","127","18","17","12","16","0","15","6","6","151","78","79","52","72","38",
"0500000US19037","Chickasaw County, Iowa","12329","*****","12110","45","10467","246","1630","252","136","70","891","179","186","63","417","171","13","15","0","15","9","13","4","5","219","45","86","40","133","49",
"0500000US19039","Clarke County, Iowa","9284","*****","8885","115","6990","254","1768","275","64","36","737","164","352","147","615","176","127","97","0","13","0","13","127","97","399","115","54","44","345","110",
"0500000US19041","Clay County, Iowa","16555","*****","16164","100","12398","390","3722","388","217","115","2551","324","299","102","655","167","44","27","9","13","0","15","35","28","391","100","200","95","191","86",
"0500000US19043","Clayton County, Iowa","17900","*****","17562","62","13373","300","4153","299","127","55","3421","283","182","54","423","125","36","30","0","15","0","15","36","30","338","62","148","51","190","44",
"0500000US19045","Clinton County, Iowa","48663","*****","47607","205","36194","720","11200","695","577","132","7249","579","2228","369","1146","296","213","123","8","25","0","20","205","119","1056","205","474","117","582","183",
"0500000US19047","Crawford County, Iowa","17259","*****","14959","297","11650","347","3213","410","105","60","1856","272","562","248","690","270","96","60","4","6","0","15","92","60","2300","297","493","192","1807","269",
"0500000US19049","Dallas County, Iowa","72124","*****","66830","681","49962","1012","16523","1064","1036","212","9924","889","2689","473","2874","395","345","129","33","42","19","27","293","125","5294","681","2006","416","3288","548",
"0500000US19051","Davis County, Iowa","8765","*****","8702","35","6676","281","1968","274","116","57","1544","269","132","54","176","83","58","38","0","13","0","13","58","38","63","35","57","34","6","11",
"0500000US19053","Decatur County, Iowa","8286","*****","8143","65","5612","230","2486","225","112","43","1483","195","425","80","466","88","45","23","15","19","0","13","30","16","143","65","44","35","99","49",
"0500000US19055","Delaware County, Iowa","17578","*****","17446","64","15468","276","1962","280","92","58","1294","234","289","103","287","106","16","13","0","15","0","15","16","13","132","64","52","39","80","52",
"0500000US19057","Des Moines County, Iowa","40265","*****","39775","139","29480","743","10180","704","460","136","6750","563","1987","306","983","179","115","80","0","20","0","20","115","80","490","139","234","75","256","106",
"0500000US19059","Dickinson County, Iowa","16877","*****","16707","86","11858","384","4801","373","173","77","3622","361","252","93","754","191","48","29","0","15","1","2","47","29","170","86","61","40","109","71",
"0500000US19061","Dubuque County, Iowa","95166","*****","92945","289","71845","885","20674","846","1220","237","14757","712","2461","309","2236","368","426","117","25","28","1","3","400","118","2221","289","1126","222","1095","229",
"0500000US19063","Emmet County, Iowa","10068","*****","9567","100","6623","274","2921","229","102","54","2220","228","250","73","349","104","23","22","0","13","0","13","23","22","501","100","85","49","416","100",
"0500000US19065","Fayette County, Iowa","20693","*****","20460","51","17097","310","3321","318","186","78","2042","240","538","154","555","133","42","34","0","17","0","17","42","34","233","51","81","38","152","47",
"0500000US19067","Floyd County, Iowa","16153","*****","15950","77","13100","288","2803","306","283","134","1754","266","313","129","453","161","47","49","3","4","0","15","44","49","203","77","95","52","108","71",
"0500000US19069","Franklin County, Iowa","10572","*****","10200","115","8337","247","1813","244","98","58","724","174","680","196","311","100","50","62","0","15","0","15","50","62","372","115","106","52","266","120",
"0500000US19071","Fremont County, Iowa","7200","*****","7151","21","3915","171","3221","172","76","26","2580","160","243","55","322","74","15","10","0","13","0","13","15","10","49","21","17","11","32","18",
"0500000US19073","Greene County, Iowa","9232","*****","9099","38","7251","279","1799","287","93","53","991","188","153","53","562","203","49","35","0","13","0","13","49","35","133","38","67","32","66","27",
"0500000US19075","Grundy County, Iowa","12403","*****","12344","20","10713","170","1613","168","58","27","981","142","253","75","321","78","18","18","0","15","0","15","18","18","59","20","30","12","29","18",
"0500000US19077","Guthrie County, Iowa","10794","*****","10672","41","8879","188","1765","183","114","41","1086","169","245","80","320","77","28","21","0","15","0","15","28","21","122","41","33","20","89","42",
"0500000US19079","Hamilton County, Iowa","15363","*****","14981","100","12326","354","2576","362","108","47","1216","237","622","275","630","178","79","45","21","33","0","15","58","36","382","100","190","98","192","80",
"0500000US19081","Hancock County, Iowa","11175","*****","10957","55","9003","224","1922","204","96","41","1238","164","315","82","273","86","32","29","0","15","2","3","30","28","218","55","70","35","148","44",
"0500000US19083","Hardin County, Iowa","17406","*****","16955","96","13945","299","2943","296","283","188","1599","224","542","157","519","120","67","55","38","52","0","15","29","22","451","96","214","83","237","104",
"0500000US19085","Harrison County, Iowa","14600","*****","14449","53","8006","341","6396","334","120","52","5128","327","478","108","670","114","47","18","0","15","3","5","44","18","151","53","77","31","74","41",
"0500000US19087","Henry County, Iowa","20197","*****","19627","124","15079","363","4407","407","239","102","2606","301","734","163","828","174","141","91","0","17","56","82","85","47","570","124","340","145","230","116",
"0500000US19089","Howard County, Iowa","9529","*****","9458","50","7110","307","2330","297","235","129","1783","289","101","52","211","75","18","19","0","13","0","13","18","19","71","50","66","50","5","5",
"0500000US19091","Humboldt County, Iowa","9731","*****","9532","67","7755","254","1742","251","87","49","974","189","253","77","428","102","35","27","0","13","0","13","35","27","199","67","28","22","171","69",
"0500000US19093","Ida County, Iowa","7085","*****","7041","16","5935","135","1093","131","29","17","632","106","172","56","260","64","13","10","0","13","0","13","13","10","44","16","37","14","7","6",
"0500000US19095","Iowa County, Iowa","16316","*****","16119","87","13656","331","2380","338","162","71","1350","329","400","112","468","105","83","45","19","23","5","7","59","37","197","87","121","63","76","57",
"0500000US19097","Jackson County, Iowa","19656","*****","19501","53","16187","356","3253","348","122","58","2350","299","349","102","432","122","61","50","0","15","0","15","61","50","155","53","99","49","56","33",
"0500000US19099","Jasper County, Iowa","36715","*****","36334","99","30005","455","6096","449","421","112","3594","372","962","169","1119","232","233","96","18","30","0","20","215","84","381","99","169","57","212","85",
"0500000US19101","Jefferson County, Iowa","17102","*****","14619","407","9597","469","4936","447","956","218","2210","325","866","189","904","186","86","57","2","4","0","15","84","56","2483","407","542","214","1941","459",
"0500000US19103","Johnson County, Iowa","136802","*****","123328","995","80167","1620","41965","1539","3747","579","26335","1268","5956","569","5927","655","1196","285","138","89","91","78","967","259","13474","995","4421","498","9053","968",
"0500000US19105","Jones County, Iowa","20607","*****","20300","80","17214","309","3015","301","191","73","1795","223","529","135","500","141","71","33","0","17","10","12","61","31","307","80","123","60","184","89",
"0500000US19107","Keokuk County, Iowa","10361","*****","10302","30","8944","156","1334","155","65","28","840","127","177","60","252","72","24","22","0","15","0","15","24","22","59","30","28","21","31","21",
"0500000US19109","Kossuth County, Iowa","15347","*****","15200","65","12166","255","2979","255","93","36","2401","236","228","85","257","61","55","31","4","6","0","15","51","30","147","65","79","43","68","46",
"0500000US19111","Lee County, Iowa","35552","*****","34910","176","25805","540","8939","537","375","113","6251","483","1352","249","961","183","166","76","0","20","40","49","126","60","642","176","275","91","367","152",
"0500000US19113","Linn County, Iowa","214927","*****","207975","596","156670","1773","50343","1705","3694","504","30502","1406","8297","762","7850","839","962","230","84","68","28","29","850","210","6952","596","3044","325","3908","577",
"0500000US19115","Louisa County, Iowa","11305","*****","10316","105","8399","191","1850","184","170","84","979","135","356","125","345","79","67","37","20","23","0","15","47","28","989","105","303","75","686","119",
"0500000US19117","Lucas County, Iowa","8785","*****","8272","229","6737","333","1532","210","69","56","655","130","233","81","575","179","3","4","0","13","0","13","3","4","513","229","72","54","441","200",
"0500000US19119","Lyon County, Iowa","11680","*****","11522","53","6247","280","5235","278","112","41","4602","279","88","38","433","112","40","25","0","15","0","15","40","25","158","53","69","39","89","42",
"0500000US19121","Madison County, Iowa","15629","*****","15378","99","12456","448","2878","432","192","119","1445","242","667","188","574","239","44","28","0","15","8","9","36","26","251","99","140","82","111","69",
"0500000US19123","Mahaska County, Iowa","22420","*****","22085","105","17978","402","3931","408","200","95","2134","332","785","175","812","171","176","80","64","74","0","17","112","70","335","105","188","71","147","77",
"0500000US19125","Marion County, Iowa","33308","*****","32341","228","25833","529","6372","504","458","128","3522","372","997","276","1395","307","136","75","16","24","0","20","120","70","967","228","668","202","299","123",
"0500000US19127","Marshall County, Iowa","40922","*****","36021","346","28817","585","6875","631","398","98","3414","387","1398","294","1665","358","329","209","184","192","0","20","145","93","4901","346","988","217","3913","372",
"0500000US19129","Mills County, Iowa","14946","*****","14831","61","7564","464","7149","465","282","99","5386","403","789","191","692","141","118","53","10","14","0","15","108","53","115","61","91","53","24","26",
"0500000US19131","Mitchell County, Iowa","10744","*****","10608","68","8004","255","2567","238","286","105","1803","202","248","76","230","80","37","41","0","15","0","15","37","41","136","68","83","49","53","50",
"0500000US19133","Monona County, Iowa","9149","*****","9059","37","6816","242","2224","239","119","45","1424","218","366","116","315","69","19","13","3","4","0","13","16","12","90","37","17","15","73","32",
"0500000US19135","Monroe County, Iowa","8019","*****","7815","116","6576","240","1219","221","51","32","825","192","168","80","175","95","20","24","0","13","0","13","20","24","204","116","54","46","150","110",
"0500000US19137","Montgomery County, Iowa","10549","*****","10412","42","6906","284","3504","280","152","51","2630","251","300","98","422","113","2","6","0","15","0","15","2","6","137","42","23","21","114","44",
"0500000US19139","Muscatine County, Iowa","42857","*****","40288","290","30558","663","9151","696","659","207","5231","434","1562","315","1699","379","579","249","245","207","20","32","314","145","2569","290","1088","225","1481","253",
"0500000US19141","O'Brien County, Iowa","14173","*****","13747","78","10633","307","3081","316","73","43","2146","282","413","132","449","125","33","26","3","5","0","15","30","25","426","78","164","68","262","74",
"0500000US19143","Osceola County, Iowa","6279","*****","6002","44","4096","176","1890","173","40","19","1606","176","87","42","157","53","16","11","0","13","0","13","16","11","277","44","49","41","228","67",
"0500000US19145","Page County, Iowa","15737","*****","15402","130","9253","353","6137","384","169","66","4429","371","493","155","1046","227","12","10","0","15","0","15","12","10","335","130","141","87","194","123",
"0500000US19147","Palo Alto County, Iowa","9263","*****","9081","90","7253","215","1818","230","111","42","1232","194","177","77","298","89","10","12","0","13","0","13","10","12","182","90","3","4","179","91",
"0500000US19149","Plymouth County, Iowa","24899","*****","24343","86","20263","382","4018","370","147","51","2779","318","486","142","606","143","62","54","0","17","0","17","62","54","556","86","270","94","286","89",
"0500000US19151","Pocahontas County, Iowa","7191","*****","7066","39","5821","160","1195","148","76","32","703","120","187","64","229","58","50","31","0","13","4","7","46","31","125","39","55","25","70","31",
"0500000US19153","Polk County, Iowa","445136","*****","406981","1583","306458","2462","97619","2349","7226","786","56556","1733","16054","1216","17783","966","2904","453","351","177","68","54","2485","423","38155","1583","15418","1068","22737","1435",
"0500000US19155","Pottawattamie County, Iowa","93153","*****","90080","380","50941","907","38680","876","1345","275","29905","829","3314","432","4116","382","459","128","0","22","24","29","435","122","3073","380","1346","231","1727","325",
"0500000US19157","Poweshiek County, Iowa","18765","*****","18149","158","13291","384","4704","375","452","118","2680","295","941","209","631","128","154","81","18","35","31","56","105","54","616","158","229","117","387","160",
"0500000US19159","Ringgold County, Iowa","5082","*****","5023","33","3525","225","1494","221","34","17","1130","180","49","22","281","169","4","5","0","13","0","13","4","5","59","33","26","19","33","29",
"0500000US19161","Sac County, Iowa","10162","*****","10020","40","8533","132","1465","139","81","37","840","104","241","72","303","78","22","19","0","15","2","3","20","19","142","40","53","24","89","33",
"0500000US19163","Scott County, Iowa","168714","*****","162681","477","105139","1509","56237","1517","3268","413","39593","1520","8170","733","5206","583","1305","323","130","77","13","21","1162","304","6033","477","3161","344","2872","387",
"0500000US19165","Shelby County, Iowa","12034","*****","11818","74","8757","287","3037","269","107","52","2170","262","295","72","465","132","24","21","4","9","0","15","20","19","216","74","84","59","132","61",
"0500000US19167","Sioux County, Iowa","34261","*****","32054","308","23479","576","8450","603","266","103","6099","515","564","136","1521","262","125","73","0","20","0","20","125","73","2207","308","596","137","1611","329",
"0500000US19169","Story County, Iowa","91939","*****","83868","532","56210","1166","26957","1193","2105","371","15793","926","4338","413","4721","606","701","205","135","120","19","30","547","160","8071","532","1923","353","6148","508",
"0500000US19171","Tama County, Iowa","17568","*****","17065","86","14125","265","2796","263","145","55","1364","190","491","99","796","169","144","76","5","9","11","10","128","73","503","86","161","60","342","96",
"0500000US19173","Taylor County, Iowa","6225","*****","6002","80","3798","146","2159","176","71","37","1510","140","209","52","369","98","45","39","0","13","0","13","45","39","223","80","45","28","178","83",
"0500000US19175","Union County, Iowa","12554","*****","12387","79","9753","366","2500","341","116","52","1433","218","454","200","497","130","134","81","6","12","0","15","128","80","167","79","60","36","107","74",
"0500000US19177","Van Buren County, Iowa","7487","*****","7423","29","5778","176","1620","174","118","48","1095","151","199","63","208","64","25","25","17","21","0","13","8","11","64","29","52","27","12","11",
"0500000US19179","Wapello County, Iowa","35406","*****","32660","271","26063","594","6469","548","438","144","3065","346","1184","216","1782","318","128","66","10","16","3","4","115","66","2746","271","792","180","1954","258",
"0500000US19181","Warren County, Iowa","47058","*****","46494","160","38154","531","8199","510","569","129","4525","371","1379","256","1726","259","141","55","0","20","7","12","134","54","564","160","337","119","227","104",
"0500000US19183","Washington County, Iowa","21906","*****","21326","105","16396","420","4819","447","316","127","2443","299","947","195","1113","242","111","55","1","2","8","13","102","54","580","105","228","80","352","118",
"0500000US19185","Wayne County, Iowa","6385","*****","6326","36","4833","185","1448","178","53","34","857","108","350","102","188","60","45","23","0","13","0","13","45","23","59","36","50","31","9","8",
"0500000US19187","Webster County, Iowa","37399","*****","36591","174","29330","619","7162","609","562","197","3960","469","1220","236","1420","240","99","46","20","28","0","20","79","36","808","174","149","69","659","179",
"0500000US19189","Winnebago County, Iowa","10645","*****","10358","74","6734","286","3586","274","98","51","2829","248","270","85","389","127","38","30","0","15","0","15","38","30","287","74","86","44","201","72",
"0500000US19191","Winneshiek County, Iowa","20957","*****","20528","122","14026","347","6395","343","218","73","5176","317","362","91","639","152","107","50","0","17","0","17","107","50","429","122","118","70","311","137",
"0500000US19193","Woodbury County, Iowa","102372","*****","93244","508","68699","1219","24069","1228","1092","238","15479","947","2606","333","4892","647","476","205","12","24","0","22","464","204","9128","508","2992","345","6136","532",
"0500000US19195","Worth County, Iowa","7567","*****","7503","33","5192","211","2299","214","92","50","1801","165","138","68","268","83","12","12","0","13","0","13","12","12","64","33","49","29","15","13",
"0500000US19197","Wright County, Iowa","13007","*****","12367","87","10453","239","1882","238","128","64","919","162","392","130","443","127","32","22","0","15","1","4","31","22","640","87","112","70","528","120",
"0500000US20001","Allen County, Kansas","13212","*****","13094","68","10040","320","2971","316","119","49","1307","235","863","170","682","148","83","60","14","26","14","19","55","47","118","68","72","68","46","37",
"0500000US20003","Anderson County, Kansas","7962","*****","7917","45","5901","321","1984","310","101","106","1083","224","477","107","323","133","32","25","5","5","0","15","27","25","45","45","35","41","10","12",
"0500000US20005","Atchison County, Kansas","16737","*****","16600","53","11361","463","5162","445","171","74","3406","452","773","188","812","199","77","48","0","16","0","16","77","48","137","53","82","43","55","31",
"0500000US20007","Barber County, Kansas","4898","*****","4842","54","3524","145","1303","148","25","17","285","63","770","111","223","55","15","12","2","3","0","10","13","11","56","54","20","18","36","51",
"0500000US20009","Barton County, Kansas","27566","*****","25945","268","20291","511","5527","481","199","80","1750","253","2108","359","1470","332","127","90","1","2","0","19","126","90","1621","268","299","124","1322","259",
"0500000US20011","Bourbon County, Kansas","14913","*****","14714","61","10497","348","4191","352","184","81","2418","277","910","163","679","184","26","22","0","16","0","16","26","22","199","61","125","44","74","49",
"0500000US20013","Brown County, Kansas","9926","*****","9795","50","6651","209","3085","222","134","53","2057","202","391","90","503","99","59","37","0","15","0","15","59","37","131","50","50","24","81","46",
"0500000US20015","Butler County, Kansas","65927","*****","64553","303","45876","943","18062","940","1149","220","6473","540","6873","533","3567","416","615","185","99","85","16","19","500","172","1374","303","651","229","723","236",
"0500000US20017","Chase County, Kansas","2746","*****","2703","19","2212","93","482","96","27","16","219","49","145","50","91","41","9","10","0","10","0","10","9","10","43","19","6","11","37","16",
"0500000US20019","Chautauqua County, Kansas","3572","*****","3535","30","2024","115","1508","119","34","18","261","56","888","94","325","104","3","5","0","10","0","10","3","5","37","30","12","10","25","28",
"0500000US20021","Cherokee County, Kansas","21179","*****","20956","70","8694","556","12129","546","254","113","8091","611","2409","328","1375","273","133","79","0","19","0","19","133","79","223","70","131","51","92","45",
"0500000US20023","Cheyenne County, Kansas","2695","*****","2608","40","1328","115","1262","121","13","12","464","91","96","40","689","118","18","17","0","10","0","10","18","17","87","40","18","15","69","39",
"0500000US20025","Clark County, Kansas","2170","*****","2045","47","1330","105","707","92","22","20","163","49","320","75","202","69","8","7","0","10","0","10","8","7","125","47","41","23","84","43",
"0500000US20027","Clay County, Kansas","8460","*****","8348","51","5748","357","2534","345","375","194","822","211","814","184","523","131","66","36","0","15","0","15","66","36","112","51","74","45","38","36",
"0500000US20029","Cloud County, Kansas","9414","*****","9216","108","6965","273","2186","267","145","69","926","176","587","212","528","134","65","49","0","15","0","15","65","49","198","108","83","55","115","80",
"0500000US20031","Coffey County, Kansas","8493","*****","8404","37","5939","211","2442","218","159","61","1026","137","636","116","621","112","23","21","0","15","0","15","23","21","89","37","30","23","59","32",
"0500000US20033","Comanche County, Kansas","1911","*****","1865","32","1315","66","547","71","35","25","114","44","312","61","86","37","3","6","0","10","0","10","3","6","46","32","1","4","45","33",
"0500000US20035","Cowley County, Kansas","36201","*****","35031","182","24638","665","10226","666","558","165","2351","279","5123","427","2194","288","167","94","26","44","0","22","141","75","1170","182","461","127","709","173",
"0500000US20037","Crawford County, Kansas","39277","*****","37978","336","25478","688","12310","705","652","156","6661","465","3150","420","1847","286","190","78","0","22","0","22","190","78","1299","336","337","135","962","337",
"0500000US20039","Decatur County, Kansas","2915","*****","2897","14","1811","126","1063","123","37","28","494","82","198","72","334","91","23","22","0","10","0","10","23","22","18","14","8","11","10","12",
"0500000US20041","Dickinson County, Kansas","19641","*****","19355","87","12919","388","6247","386","529","130","2169","260","2167","286","1382","206","189","66","4","6","0","16","185","66","286","87","176","77","110","46",
