"GEO_ID","NAME","B05002_001E","B05002_001M","B05002_002E","B05002_002M","B05002_003E","B05002_003M","B05002_004E","B05002_004M","B05002_005E","B05002_005M","B05002_006E","B05002_006M","B05002_007E","B05002_007M","B05002_008E","B05002_008M","B05002_009E","B05002_009M","B05002_010E","B05002_010M","B05002_011E","B05002_011M","B05002_012E","B05002_012M","B05002_013E","B05002_013M","B05002_014E","B05002_014M","B05002_015E","B05002_015M","B05002_016E","B05002_016M","B05002_017E","B05002_017M","B05002_018E","B05002_018M","B05002_019E","B05002_019M","B05002_020E","B05002_020M","B05002_021E","B05002_021M","B05002_022E","B05002_022M","B05002_023E","B05002_023M","B05002_024E","B05002_024M","B05002_025E","B05002_025M","B05002_026E","B05002_026M","B05002_027E","B05002_027M",
"0500000US12043","Glades County, Florida","13363","*****","12060","266","6419","454","5445","412","1387","249","2082","296","1687","335","289","141","196","102","85","50","0","21","111","85","1303","266","380","138","21","27","6","10","0","21","0","21","353","134","0","21","923","264","56","66","3","6","0","21","0","21","804","230","60","66",
"0500000US12045","Gulf County, Florida","16055","*****","15668","101","9189","481","6301","494","912","198","1481","245","3347","459","561","174","178","79","103","57","22","20","53","52","387","101","214","78","155","71","28","24","0","21","0","21","26","23","5","10","173","68","15","21","21","28","0","21","0","21","121","52","16","23",
"0500000US12047","Hamilton County, Florida","14269","*****","13724","120","8568","354","4986","369","682","146","859","225","3246","387","199","74","170","92","113","73","10","14","47","42","545","120","108","59","6","9","8","13","0","21","0","21","94","59","0","21","437","111","21","22","9","15","0","21","0","21","405","101","2","3",
"0500000US12049","Hardee County, Florida","27228","*****","24157","479","17727","710","5803","549","925","186","1962","419","2455","347","461","206","627","331","435","302","37","48","155","91","3071","479","1242","408","59","49","107","105","0","25","0","25","1047","404","29","35","1829","386","50","40","114","90","0","25","0","25","1657","373","8","15",
"0500000US12051","Hendry County, Florida","40127","*****","28900","1025","19655","984","8572","872","2366","563","1885","457","3761","551","560","298","673","244","302","207","0","28","371","141","11227","1025","3388","587","147","91","147","79","18","28","0","28","3035","561","41","44","7839","1105","118","86","81","73","0","28","0","28","7526","1089","114","106",
"0500000US12053","Hernando County, Florida","182696","*****","170012","756","53905","1668","110243","1763","59075","1602","27442","1255","19215","1237","4511","473","5864","751","4475","723","33","29","1356","300","12684","756","9058","628","2391","410","1498","266","291","131","28","35","4360","438","490","144","3626","470","881","195","387","195","33","40","14","18","1796","421","515","153",
"0500000US12055","Highlands County, Florida","102101","*****","90968","1007","38675","1392","48571","1367","16549","1079","18746","1002","11307","898","1969","458","3722","552","2826","543","10","16","886","255","11133","1007","4403","569","551","177","579","194","47","30","0","31","2970","508","256","106","6730","879","478","190","569","189","97","99","17","23","4337","767","1232","364",
"0500000US12057","Hillsborough County, Florida","1378883","*****","1144302","4164","551556","4779","521362","4345","194254","2862","138743","2819","146980","2819","41385","1731","71384","2448","48587","2238","3104","659","19693","1089","234581","4164","115393","2811","9902","806","25257","1177","4206","539","382","187","73428","2330","2218","285","119188","3743","7911","788","20832","1336","2706","580","293","108","84300","3291","3024","458",
"0500000US12059","Holmes County, Florida","19430","*****","18945","163","10497","435","8128","471","847","247","1389","258","5566","441","326","115","320","124","100","59","1","7","219","97","485","163","94","55","16","22","46","22","0","21","0","21","32","38","0","21","391","157","85","91","20","12","3","5","0","21","269","134","14","17",
"0500000US12061","Indian River County, Florida","150984","*****","135878","1360","49701","1969","83779","1860","44111","1538","19102","1335","16066","1378","4500","867","2398","484","669","195","16","28","1713","458","15106","1360","7890","950","2540","459","914","210","45","53","11","19","4036","752","344","103","7216","1020","897","276","772","327","33","33","76","58","5075","900","363","132",
"0500000US12063","Jackson County, Florida","48472","*****","47010","254","28514","902","17836","852","2636","361","2891","370","11005","672","1304","260","660","143","239","94","67","98","354","120","1462","254","518","143","196","74","90","81","9","15","0","28","215","83","8","9","944","197","29","33","82","61","0","28","45","60","769","143","19","20",
"0500000US12065","Jefferson County, Florida","14105","*****","13556","182","8741","370","4595","336","795","173","966","192","2457","239","377","154","220","91","66","42","14","21","140","73","549","182","161","76","98","69","0","21","9","14","0","21","36","33","18","20","388","156","57","49","42","47","115","127","0","21","161","58","13","15",
"0500000US12067","Lafayette County, Florida","8744","*****","8297","273","5419","476","2262","336","488","133","449","197","1227","240","98","53","616","424","492","438","0","19","124","134","447","273","122","81","22","26","5","9","0","19","31","50","64","63","0","19","325","220","0","19","0","19","0","19","78","122","247","165","0","19",
"0500000US12069","Lake County, Florida","335362","*****","305665","1919","118317","2871","174109","3005","69209","2516","54521","2285","41378","2051","9001","1110","13239","1372","10001","1327","376","176","2862","417","29697","1919","18186","1322","2805","460","2815","627","376","190","9","13","11264","1138","917","376","11511","1332","1353","402","978","317","204","111","72","77","8266","1210","638","302",
"0500000US12071","Lee County, Florida","718679","*****","599253","3017","189975","2699","391467","3232","157310","2862","151954","2903","62827","2235","19376","1374","17811","1542","12212","1288","280","191","5319","751","119426","3017","55803","2144","9421","682","6664","602","621","239","28","23","36716","1868","2353","378","63623","2865","5831","586","2266","520","296","132","79","56","50270","2782","4881","616",
"0500000US12073","Leon County, Florida","288102","*****","268533","974","160019","2268","102439","2034","23723","1186","22341","1388","46983","1672","9392","751","6075","768","1284","348","482","207","4309","593","19569","974","9980","613","1706","292","3847","349","903","273","68","86","3087","413","369","170","9589","819","1011","266","4223","415","900","347","100","102","3009","493","346","164",
"0500000US12075","Levy County, Florida","39961","*****","38338","271","21361","748","16108","705","5787","626","4659","522","4689","423","973","241","869","214","617","179","20","32","232","86","1623","271","812","242","197","78","120","48","0","28","0","28","456","234","39","40","811","225","110","65","81","58","0","28","4","6","595","209","21","19",
"0500000US12077","Liberty County, Florida","8365","*****","7941","128","5770","305","2082","294","428","149","284","92","1071","160","299","237","89","46","14","17","18","21","57","39","424","128","224","89","135","79","11","8","0","19","0","19","78","58","0","19","200","71","73","46","3","6","0","19","0","19","124","65","0","19",
"0500000US12079","Madison County, Florida","18474","*****","17720","204","11771","400","5693","397","950","189","1167","241","3417","337","159","86","256","125","109","93","0","21","147","92","754","204","268","145","43","36","49","55","68","97","0","21","102","51","6","10","486","146","11","19","0","21","0","21","0","21","465","147","10","17",
"0500000US12081","Manatee County, Florida","373853","*****","326634","1849","118074","2358","200445","2415","75680","2147","74946","2091","38977","1821","10842","1051","8115","816","3894","638","381","154","3840","624","47219","1849","20971","1224","5606","653","4124","510","689","195","8","16","9337","1063","1207","235","26248","1649","3382","509","2525","565","172","94","113","105","17302","1408","2754","504",
"0500000US12083","Marion County, Florida","348371","*****","322641","1705","134362","2980","176220","2928","72891","2718","51996","2541","41502","1936","9831","1037","12059","1092","8822","1059","234","130","3003","506","25730","1705","16207","1232","2876","447","2866","430","245","136","27","31","9507","1116","686","208","9523","1198","1546","427","1101","279","47","51","12","21","5880","843","937","420",
"0500000US12085","Martin County, Florida","157581","*****","141638","1084","47938","1500","91469","1446","51117","1540","20126","1104","16318","916","3908","616","2231","536","1084","457","39","48","1108","256","15943","1084","7588","643","2204","368","1060","248","252","110","84","56","3161","446","827","223","8355","998","945","262","629","298","166","95","14","24","6019","820","582","225",
"0500000US12086","Miami-Dade County, Florida","2715516","*****","1269394","7482","890771","6365","297979","4857","150532","3645","44940","2056","74805","2440","27702","1486","80644","2951","46843","2441","1981","370","31820","1497","1446122","7482","822911","7049","23843","1265","22946","1378","4139","523","303","116","769484","6720","2196","423","623211","7492","24585","1591","17578","1042","2781","485","509","224","575092","7409","2666","331",
"0500000US12087","Monroe County, Florida","76325","*****","61769","973","21910","1001","38378","1003","14437","789","11723","689","9051","675","3167","411","1481","303","455","206","22","22","1004","249","14556","973","7387","596","1417","264","571","143","90","92","28","42","5040","490","241","95","7169","878","1121","246","596","200","69","57","131","130","4933","761","319","108",
"0500000US12089","Nassau County, Florida","80578","*****","77439","517","36929","1482","39167","1409","10681","910","7549","762","17970","992","2967","575","1343","354","634","241","16","19","693","220","3139","517","1967","380","806","217","324","148","194","141","12","14","560","219","71","60","1172","361","234","132","174","104","0","31","21","30","680","322","63","62",
"0500000US12091","Okaloosa County, Florida","200737","*****","186457","865","61072","2002","117572","2066","17166","973","26524","1412","56753","1684","17129","1146","7813","704","1546","438","363","159","5904","570","14280","865","8145","556","1889","284","3447","310","103","54","38","39","2415","447","253","95","6135","744","1145","265","1378","288","88","80","77","59","3284","577","163","82",
"0500000US12093","Okeechobee County, Florida","40572","*****","35588","483","21311","840","13984","745","3539","415","4098","402","5611","547","736","196","293","107","100","44","82","67","111","67","4984","483","1383","278","85","54","102","70","15","26","0","28","1158","249","23","22","3601","439","84","115","264","115","2","4","0","28","2976","392","275","145",
"0500000US12095","Orange County, Florida","1321194","*****","1039706","5455","466896","4467","449835","5984","190936","4793","104274","3404","119814","3780","34811","1908","122975","4440","99288","3905","5844","1101","17843","1656","281488","5455","143886","3982","10895","1172","27995","1419","4838","775","218","170","97704","3526","2211","412","137602","4987","9547","988","19209","1820","3902","729","312","219","103351","4625","1281","314",
"0500000US12097","Osceola County, Florida","338619","*****","270885","3387","80000","2495","125549","3473","70699","2708","24623","1842","22347","1755","7880","957","65336","3149","59497","3217","625","280","5214","863","67734","3387","35552","1900","1856","406","4023","590","1213","329","71","60","28106","1897","283","93","32182","2964","3072","1210","2124","601","1211","423","124","77","25270","2596","381","174",
"0500000US12099","Palm Beach County, Florida","1446277","*****","1084618","4907","435469","4667","610190","4236","375682","4338","110905","2516","94509","2451","29094","1487","38959","1862","19585","1585","1061","337","18313","1243","361659","4907","190279","3304","27894","1480","21950","1055","4526","696","470","251","130224","2910","5215","550","171380","4491","13751","1226","12151","946","2297","619","158","73","136502","4070","6521","574",
"0500000US12101","Pasco County, Florida","510593","*****","461208","1759","169722","2599","275774","3035","123933","2674","82448","2161","53635","1826","15758","1043","15712","903","10367","921","676","240","4669","562","49385","1759","29088","1265","7360","704","6086","467","1199","311","81","53","13157","957","1205","203","20297","1231","3325","430","3508","421","797","275","79","49","9867","1000","2721","370",
"0500000US12103","Pinellas County, Florida","957875","*****","843671","2800","310929","3826","512756","3910","213315","3648","162158","3099","106100","2606","31183","1428","19986","1304","9343","840","637","216","10006","828","114204","2800","67594","2101","23304","1318","16959","759","2267","361","232","103","21543","1245","3289","364","46610","2166","10997","916","9261","897","2415","737","204","97","17318","1378","6415","695",
"0500000US12105","Polk County, Florida","668671","*****","601711","2824","290600","3585","272792","3743","95284","2483","82101","2208","78298","2569","17109","1309","38319","1812","28670","1633","368","275","9281","1125","66960","2824","30112","1950","2740","424","6235","710","713","271","15","19","19415","1863","994","274","36848","2091","3043","512","2774","518","398","159","26","40","28195","1923","2412","468",
"0500000US12107","Putnam County, Florida","72766","*****","70022","346","42190","1157","26413","1101","7905","835","5787","591","11262","805","1459","324","1419","310","963","223","19","31","437","211","2744","346","1082","238","216","142","263","86","0","31","0","31","522","165","81","77","1662","290","174","89","101","36","15","35","0","31","1303","286","69","63",
"0500000US12109","St. Johns County, Florida","235503","*****","218713","1149","85314","2638","128876","2485","49158","2280","30367","1926","40378","1886","8973","926","4523","776","1905","594","16","17","2602","502","16790","1149","11373","960","3496","705","3346","421","513","282","126","95","3368","633","524","179","5417","866","1584","388","1537","372","133","112","206","105","1523","491","434","184",
"0500000US12111","St. Lucie County, Florida","305591","*****","254978","2699","106194","2734","140489","3001","78553","2876","29515","2053","25738","1746","6683","1108","8295","1041","5053","979","30","30","3212","686","50613","2699","29995","2154","4011","596","2557","342","370","220","0","31","21914","1982","1143","302","20618","1856","1579","433","1662","324","433","266","74","95","15614","1713","1256","417",
"0500000US12113","Santa Rosa County, Florida","170442","*****","162293","860","65541","1960","92172","2341","15437","1276","19385","1421","45701","2238","11649","1163","4580","608","736","257","599","198","3245","542","8149","860","5183","630","1238","293","1719","283","136","99","32","38","1738","374","320","165","2966","575","946","414","617","230","114","114","92","110","952","251","245","115",
"0500000US12115","Sarasota County, Florida","412144","*****","361320","1864","92605","2179","261378","2699","112754","2989","94412","2590","41991","2172","12221","975","7337","874","3337","698","56","42","3944","445","50824","1864","28590","1482","12639","1046","3921","384","920","226","77","59","9147","909","1886","344","22234","1414","5115","681","2338","426","272","105","69","53","11039","1067","3401","565",
"0500000US12117","Seminole County, Florida","455086","*****","394270","2301","175576","3415","194284","3289","81514","2908","49685","1767","47366","1664","15719","1056","24410","1708","17793","1393","922","342","5695","556","60816","2301","37095","1844","5177","553","9355","658","2255","548","38","26","19082","1389","1188","288","23721","1888","3162","504","5925","818","1007","312","99","95","12776","1584","752","224",
"0500000US12119","Sumter County, Florida","120999","*****","114151","687","26737","1178","85663","1349","37796","1687","29620","1672","15397","1035","2850","611","1751","354","941","245","94","93","716","226","6848","687","4500","568","1702","408","766","142","81","85","0","31","1184","257","767","305","2348","462","467","214","140","110","4","9","15","25","1163","243","559","287",
"0500000US12121","Suwannee County, Florida","43924","*****","41655","460","27005","1044","14125","971","3876","525","3474","590","5877","634","898","202","525","199","189","102","0","28","336","169","2269","460","747","233","120","63","100","33","0","28","59","86","431","191","37","39","1522","420","177","106","170","243","40","57","0","28","1090","352","45","43",
"0500000US12123","Taylor County, Florida","22098","*****","21463","199","14934","656","6333","633","1814","346","1197","280","2622","361","700","222","196","79","101","45","0","25","95","67","635","199","345","161","34","38","121","115","0","25","0","25","174","100","16","25","290","102","34","40","12","21","0","25","0","25","222","76","22","28",
"0500000US12125","Union County, Florida","15239","*****","14815","100","10200","379","4412","367","878","188","1011","161","2303","255","220","85","203","80","91","39","29","34","83","56","424","100","131","67","25","26","28","35","8","16","0","21","70","48","0","21","293","89","54","44","47","29","0","21","0","21","191","81","1","2",
"0500000US12127","Volusia County, Florida","527634","*****","487185","1718","187873","2584","277033","2944","127884","2783","65488","1998","69735","2084","13926","1060","22279","1520","16625","1285","523","204","5131","550","40449","1718","23955","1306","5936","557","4516","475","760","237","144","119","11241","837","1358","269","16494","1232","3269","476","3142","502","607","255","111","88","8005","1052","1360","304",
"0500000US12129","Wakulla County, Florida","31877","*****","31205","174","19689","819","11187","821","2188","389","2691","482","5351","561","957","262","329","157","199","145","0","28","130","64","672","174","388","158","155","111","69","62","38","36","0","28","111","74","15","25","284","83","29","35","24","35","0","28","0","28","231","79","0","28",
"0500000US12131","Walton County, Florida","65858","*****","62065","507","25654","1264","35179","1330","5229","548","7823","718","19079","1422","3048","464","1232","305","168","145","49","63","1015","269","3793","507","2150","372","723","245","452","112","54","50","22","27","743","247","156","112","1643","411","315","190","186","106","47","51","20","28","970","297","105","83",
"0500000US12133","Washington County, Florida","24566","*****","23748","223","14592","531","8775","465","1574","256","1533","235","5069","484","599","177","381","133","55","48","22","31","304","116","818","223","325","154","107","64","22","33","0","25","0","25","196","144","0","25","493","146","41","31","125","51","2","4","61","95","217","86","47","53",
"0500000US13001","Appling County, Georgia","18454","*****","17727","236","14643","442","3018","458","450","173","201","92","1928","333","439","267","66","47","8","14","0","21","58","47","727","236","302","163","18","29","43","69","0","21","0","21","241","149","0","21","425","166","0","21","24","43","0","21","0","21","401","157","0","21",
"0500000US13003","Atkinson County, Georgia","8265","*****","7212","122","6028","196","1165","202","120","59","92","42","825","168","128","75","19","21","0","19","0","19","19","21","1053","122","199","64","0","19","0","19","0","19","0","19","199","64","0","19","854","154","0","19","26","38","0","19","0","19","828","149","0","19",
"0500000US13005","Bacon County, Georgia","11228","*****","10828","131","8611","323","2141","334","398","151","228","92","1421","300","94","65","76","49","22","28","0","21","54","44","400","131","59","68","10","15","3","7","0","21","0","21","46","66","0","21","341","105","0","21","16","19","0","21","0","21","325","105","0","21",
"0500000US13007","Baker County, Georgia","3189","*****","3060","76","2724","144","301","96","16","12","87","57","185","84","13","15","35","41","0","13","0","13","35","41","129","76","46","42","0","13","14","19","0","13","0","13","32","36","0","13","83","51","0","13","30","33","0","13","0","13","53","42","0","13",
"0500000US13009","Baldwin County, Georgia","45286","*****","44054","257","36354","720","7379","701","1608","339","1571","323","3467","426","733","309","321","142","81","59","27","46","213","115","1232","257","438","168","57","56","266","130","17","20","0","28","98","62","0","28","794","281","28","23","332","189","30","38","0","28","389","169","15","25",
"0500000US13011","Banks County, Georgia","18510","*****","17600","129","13939","441","3600","428","434","186","689","180","2180","357","297","141","61","39","0","21","0","21","61","39","910","129","221","104","8","12","102","55","0","21","0","21","109","76","2","5","689","135","7","12","84","58","0","21","0","21","580","130","18","27",
"0500000US13013","Barrow County, Georgia","76887","*****","71077","516","46264","1008","23814","1002","3944","478","4939","378","11991","743","2940","377","999","249","248","147","56","74","695","189","5810","516","2599","314","360","148","944","121","187","94","1","4","1078","265","29","28","3211","531","354","171","364","139","229","174","5","7","2178","432","81","59",
"0500000US13015","Bartow County, Georgia","103620","*****","97845","459","66791","1645","30406","1669","4562","733","7004","734","16077","1481","2763","482","648","236","85","71","0","31","563","220","5775","459","1707","387","130","59","422","143","40","55","0","31","1068","359","47","40","4068","507","119","87","392","152","108","118","175","234","3205","434","69","71",
"0500000US13017","Ben Hill County, Georgia","17154","*****","16616","139","13175","457","3399","463","371","124","271","95","2101","480","656","254","42","37","18","30","10","17","14","17","538","139","164","129","37","36","0","21","0","21","0","21","127","125","0","21","374","84","0","21","0","21","0","21","0","21","374","84","0","21",
"0500000US13019","Berrien County, Georgia","19025","*****","18540","118","14214","451","4189","443","457","134","575","187","2903","384","254","100","137","79","9","16","0","21","128","75","485","118","123","64","21","16","0","21","0","21","0","21","102","61","0","21","362","125","16","18","34","43","0","21","0","21","312","117","0","21",
"0500000US13021","Bibb County, Georgia","153490","*****","148634","472","117460","1385","30263","1345","6172","729","5215","624","16544","1029","2332","306","911","173","122","72","27","41","762","176","4856","472","2649","355","245","88","1351","223","300","117","0","31","661","235","92","80","2207","397","103","53","765","194","111","68","13","19","1215","361","0","31",
"0500000US13023","Bleckley County, Georgia","12775","*****","12557","88","10213","331","2295","331","417","150","394","179","1266","250","218","101","49","46","0","21","0","21","49","46","218","88","93","81","15","23","9","14","47","69","0","21","22","22","0","21","125","36","6","9","0","21","0","21","0","21","119","33","0","21",
"0500000US13025","Brantley County, Georgia","18561","*****","18306","113","13043","645","5105","642","618","263","394","181","3849","548","244","119","158","99","0","21","5","9","153","101","255","113","121","80","28","34","63","70","0","21","0","21","30","39","0","21","134","76","0","21","0","21","0","21","3","6","113","71","18","30",
"0500000US13027","Brooks County, Georgia","15622","*****","15021","191","10433","551","4497","551","988","378","596","184","2493","331","420","194","91","69","32","47","7","12","52","45","601","191","132","65","23","29","21","22","0","21","0","21","81","45","7","11","469","177","24","32","112","165","0","21","0","21","322","74","11","21",
"0500000US13029","Bryan County, Georgia","35885","*****","34233","289","17489","797","15927","797","3428","511","2591","404","7933","710","1975","376","817","199","134","67","5","7","678","190","1652","289","889","215","200","92","252","76","60","63","0","28","323","125","54","56","763","210","174","142","167","90","27","40","0","28","389","168","6","11",
"0500000US13031","Bulloch County, Georgia","74782","*****","72445","360","53846","1329","17883","1263","3460","561","3606","704","9527","822","1290","318","716","232","265","191","37","39","414","132","2337","360","865","223","219","157","312","82","143","90","0","31","143","97","48","65","1472","314","153","98","548","139","93","80","10","16","582","239","86","76",
"0500000US13033","Burke County, Georgia","22550","*****","22098","110","17483","535","4310","515","750","184","805","356","2533","378","222","120","305","147","77","85","93","111","135","82","452","110","167","77","34","34","81","39","0","25","0","25","52","60","0","25","285","99","12","16","30","23","0","25","0","25","243","101","0","25",
"0500000US13035","Butts County, Georgia","23750","*****","23030","201","18406","478","4392","456","792","263","793","141","2499","350","308","114","232","138","9","15","8","14","215","138","720","201","432","167","58","51","74","62","0","25","0","25","287","143","13","21","288","106","50","57","31","39","0","25","0","25","170","72","37","56",
"0500000US13037","Calhoun County, Georgia","6428","*****","6157","47","5139","136","1007","122","160","60","80","33","633","111","134","61","11","13","0","19","0","19","11","13","271","47","60","32","6","9","0","19","0","19","0","19","54","32","0","19","211","54","0","19","30","39","0","19","0","19","181","42","0","19",
"0500000US13039","Camden County, Georgia","52714","*****","50332","501","17726","1180","31485","1254","5783","567","4693","558","17269","1142","3740","462","1121","394","313","241","139","87","669","249","2382","501","1053","280","186","89","383","130","132","119","8","13","344","186","0","31","1329","414","74","67","401","174","12","14","0","31","810","339","32","31",
"0500000US13043","Candler County, Georgia","10827","*****","10341","155","8234","288","2031","284","283","111","293","102","1375","243","80","56","76","55","9","15","0","21","67","56","486","155","92","65","15","16","38","38","0","21","0","21","35","38","4","8","394","144","13","13","23","23","0","21","0","21","358","142","0","21",
"0500000US13045","Carroll County, Georgia","116022","*****","111633","562","79406","1792","30914","1854","4925","777","5996","753","17347","1430","2646","455","1313","374","338","199","51","59","924","299","4389","562","1302","350","158","77","332","103","42","44","0","31","708","295","62","78","3087","625","196","116","328","131","117","91","0","31","2446","597","0","31",
"0500000US13047","Catoosa County, Georgia","66299","*****","64732","333","21725","1401","42589","1382","2362","521","3032","393","35218","1448","1977","449","418","172","18","31","0","31","400","169","1567","333","684","209","175","132","199","88","66","81","0","31","225","134","19","29","883","327","152","105","245","146","0","31","0","31","486","273","0","31",
"0500000US13049","Charlton County, Georgia","12983","*****","11741","264","6878","532","4680","427","492","197","423","145","3608","374","157","97","183","163","120","151","9","12","54","39","1242","264","75","56","50","60","10","17","0","21","0","21","2","3","13","22","1167","247","41","27","44","37","8","15","0","21","1074","236","0","21",
"0500000US13051","Chatham County, Georgia","287049","*****","268978","1101","160812","2860","103101","2939","23852","1497","20744","1543","48206","2272","10299","1020","5065","611","1233","356","170","129","3662","485","18071","1101","7267","591","1267","307","3146","377","675","277","6","11","1862","331","311","119","10804","996","1173","284","3415","651","346","184","228","146","5164","722","478","274",
"0500000US13053","Chattahoochee County, Georgia","10767","*****","10114","153","2630","277","6969","312","1106","159","1157","233","3134","322","1572","281","515","141","123","55","55","54","337","111","653","153","364","109","36","29","147","61","20","24","35","54","126","65","0","21","289","107","82","52","58","50","21","24","0","21","128","82","0","21",
"0500000US13055","Chattooga County, Georgia","24817","*****","24143","87","18727","512","5302","509","338","132","929","244","3627","402","408","142","114","59","0","25","38","38","76","45","674","87","145","61","17","23","29","19","0","25","0","25","88","48","11","17","529","93","13","13","39","18","0","25","0","25","477","91","0","25",
"0500000US13057","Cherokee County, Georgia","241910","*****","220638","1411","111167","2319","106390","2629","23274","1516","25508","1405","46873","1935","10735","948","3081","613","618","381","156","141","2307","463","21272","1411","8863","1036","2006","542","1986","427","552","216","0","31","3730","598","589","274","12409","1108","1056","369","1583","392","376","213","75","89","8934","919","385","230",
"0500000US13059","Clarke County, Georgia","124602","*****","112378","798","71204","1216","39803","1304","8402","789","7939","692","19077","984","4385","519","1371","326","233","170","12","19","1126","264","12224","798","3570","397","638","155","1200","219","326","194","0","31","1289","235","117","60","8654","725","498","175","2493","355","410","206","7","16","5077","520","169","103",
"0500000US13061","Clay County, Georgia","3001","*****","2948","70","2085","166","861","160","232","119","87","58","532","114","10","12","2","5","0","13","0","13","2","5","53","70","12","16","3","6","0","13","0","13","0","13","9","15","0","13","41","68","0","13","24","41","0","13","0","13","0","13","17","27",
"0500000US13063","Clayton County, Georgia","278666","*****","241090","1577","144185","2980","92467","2831","19745","1593","17111","1436","49215","2065","6396","816","4438","637","1283","359","899","387","2256","417","37576","1577","17873","1262","319","139","6865","512","3767","744","25","40","6867","854","30","29","19703","1151","192","101","4099","629","1859","523","7","10","13478","900","68","51",
"0500000US13065","Clinch County, Georgia","6743","*****","6545","108","5438","374","1107","348","94","102","100","62","758","196","155","97","0","19","0","19","0","19","0","19","198","108","74","58","0","19","0","19","17","23","0","19","57","57","0","19","124","87","4","8","0","19","9","13","0","19","111","89","0","19",
"0500000US13067","Cobb County, Georgia","745057","*****","628416","2835","287852","4234","327177","4429","74083","2768","76261","2626","144331","3236","32502","1954","13387","1072","2664","447","928","315","9795","931","116641","2835","53373","2040","6092","700","17125","873","9030","989","94","77","19806","1242","1226","322","63268","2617","4260","850","13420","1010","6083","938","144","74","38079","1883","1282","315",
"0500000US13069","Coffee County, Georgia","42961","*****","40328","313","31798","759","8265","705","1048","250","1204","266","5198","607","815","262","265","113","53","53","13","22","199","102","2633","313","988","360","75","53","126","93","68","65","0","28","693","317","26","27","1645","350","14","19","110","74","0","28","0","28","1519","336","2","3",
"0500000US13071","Colquitt County, Georgia","45606","*****","40828","336","32572","768","7917","740","1073","320","1364","341","4993","552","487","172","339","156","66","51","46","77","227","132","4778","336","911","268","30","46","190","95","0","28","0","28","682","232","9","11","3867","376","15","28","83","56","15","26","0","28","3693","358","61","84",
"0500000US13073","Columbia County, Georgia","147295","*****","136456","1006","68976","2403","63602","2296","10434","910","12635","1118","31495","1609","9038","1123","3878","664","754","302","99","111","3025","567","10839","1006","5982","714","1297","288","2933","447","583","370","16","31","1068","299","85","59","4857","660","642","381","1933","446","453","236","27","32","1602","390","200","126",
"0500000US13075","Cook County, Georgia","17184","*****","16739","103","13279","347","3198","336","558","163","510","155","2006","259","124","69","262","114","0","21","0","21","262","114","445","103","125","56","0","21","0","21","0","21","0","21","125","56","0","21","320","120","26","24","70","67","0","21","0","21","217","96","7","12",
"0500000US13077","Coweta County, Georgia","140516","*****","132020","685","80683","1761","49247","1794","9230","884","10463","942","24531","1472","5023","636","2090","475","620","241","58","74","1412","430","8496","685","3643","447","749","228","926","196","131","111","14","23","1703","330","120","71","4853","618","627","222","1053","191","91","68","6","10","2952","591","124","77",
"0500000US13079","Crawford County, Georgia","12344","*****","12212","76","9453","349","2533","304","456","168","597","213","1217","229","263","121","226","151","35","46","0","21","191","121","132","76","111","77","27","30","47","55","0","21","0","21","37","37","0","21","21","22","9","14","0","21","3","8","0","21","9","11","0","21",
"0500000US13081","Crisp County, Georgia","22846","*****","22206","183","18934","432","3205","477","365","136","519","183","2119","392","202","174","67","58","0","25","9","15","58","56","640","183","161","89","23","25","85","68","0","25","0","25","45","49","8","12","479","171","22","30","45","29","2","4","0","25","410","167","0","25",
"0500000US13083","Dade County, Georgia","16227","*****","15882","166","5123","531","10580","585","458","158","847","217","8628","573","647","192","179","78","0","21","52","57","127","80","345","166","213","131","20","22","134","132","0","21","0","21","59","57","0","21","132","58","26","24","29","43","12","18","0","21","58","39","7","12",
"0500000US13085","Dawson County, Georgia","23861","*****","23159","275","14717","631","8220","602","1680","362","2408","464","3372","462","760","209","222","155","26","42","0","25","196","149","702","275","345","123","62","54","134","86","0","25","0","25","119","78","30","36","357","236","22","27","41","37","0","25","19","28","261","227","14","23",
"0500000US13087","Decatur County, Georgia","26833","*****","26115","125","19909","483","6004","469","811","282","631","179","4352","436","210","86","202","107","21","24","13","18","168","102","718","125","177","94","5","7","60","58","3","6","0","25","97","63","12","20","541","130","2","4","27","35","0","25","0","25","512","124","0","25",
"0500000US13089","DeKalb County, Georgia","743187","*****","621355","3001","342741","3475","267929","3831","62594","2292","54617","2119","129361","3707","21357","1227","10685","1174","1242","301","2452","926","6991","801","121832","3001","49890","1876","4568","518","14607","958","12787","1002","160","81","17045","1391","723","163","71942","2551","3214","440","23922","1237","12185","1518","275","201","31529","1381","817","246",
"0500000US13091","Dodge County, Georgia","20919","*****","20606","117","17238","438","3258","425","326","115","680","175","2062","355","190","91","110","76","0","25","0","25","110","76","313","117","66","49","0","25","1","3","0","25","0","25","65","49","0","25","247","116","10","24","14","19","0","25","0","25","223","118","0","25",
"0500000US13093","Dooly County, Georgia","13905","*****","13350","79","11584","328","1758","335","319","126","308","114","1080","281","51","25","8","9","0","21","0","21","8","9","555","79","206","123","0","21","14","19","0","21","0","21","192","121","0","21","349","135","0","21","0","21","0","21","0","21","337","135","12","16",
